"id","protein_id","go_id","go_term","evidence","goeco","assigned_by","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
2659,226,GO:0030176,C:integral component of endoplasmic reticulum membrane,IDA,ECO:0000314,HGNC,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2660,226,GO:0031501,C:mannosyltransferase complex,TAS,ECO:0000304,HGNC,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2661,226,GO:0016020,C:membrane,HDA,ECO:0007005,UniProtKB,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2662,226,GO:0005975,P:carbohydrate metabolic process,NAS,ECO:0000303,ProtInc,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2663,226,GO:0006506,P:GPI anchor biosynthetic process,IDA,ECO:0000314,UniProtKB,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2664,226,GO:0018406,P:protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan,TAS,ECO:0000304,HGNC,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2665,226,GO:0035268,P:protein mannosylation,TAS,ECO:0000304,HGNC,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2666,226,GO:0035269,P:protein O-linked mannosylation,TAS,ECO:0000304,HGNC,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2667,226,GO:0031647,P:regulation of protein stability,IPI,ECO:0000353,UniProtKB,398585,eRAM,226,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2646,225,GO:0033185,C:dolichol-phosphate-mannose synthase complex,IDA,ECO:0000314,UniProtKB,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2647,225,GO:0005789,C:endoplasmic reticulum membrane,TAS,ECO:0000304,HGNC,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2648,225,GO:0000506,C:glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex,IDA,ECO:0000314,MGI,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2649,225,GO:0030176,C:integral component of endoplasmic reticulum membrane,IEA,ECO:0000501,InterPro,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2650,225,GO:0030234,F:enzyme regulator activity,IBA,ECO:0000318,GO_Central,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2651,225,GO:0019348,P:dolichol metabolic process,IBA,ECO:0000318,GO_Central,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2652,225,GO:0006506,P:GPI anchor biosynthetic process,IDA,ECO:0000314,UniProtKB,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2653,225,GO:0016254,P:preassembly of GPI anchor in ER membrane,TAS,ECO:0000304,Reactome,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2654,225,GO:0035269,P:protein O-linked mannosylation,TAS,ECO:0000304,HGNC,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
2655,225,GO:0031647,P:regulation of protein stability,IPI,ECO:0000353,UniProtKB,398586,eRAM,225,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
52242,4308,GO:0001740,C:Barr body,IDA,ECO:0000314,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52243,4308,GO:0035861,C:site of double-strand break,IDA,ECO:0000314,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52244,4308,GO:0005524,F:ATP binding,IEA,ECO:0000501,InterPro,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52245,4308,GO:0016887,F:ATPase activity,ISS,ECO:0000250,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52246,4308,GO:0003677,F:DNA binding,IEA,ECO:0000501,UniProtKB-KW,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52247,4308,GO:0042803,F:protein homodimerization activity,ISS,ECO:0000250,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52248,4308,GO:0009048,P:dosage compensation by inactivation of X chromosome,IDA,ECO:0000314,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52249,4308,GO:0006302,P:double-strand break repair,IEA,ECO:0000501,InterPro,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52250,4308,GO:0070868,P:heterochromatin organization involved in chromatin silencing,ISS,ECO:0000250,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52251,4308,GO:0060821,P:inactivation of X chromosome by DNA methylation,IEA,ECO:0000501,Ensembl,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52252,4308,GO:0060820,P:inactivation of X chromosome by heterochromatin assembly,ISS,ECO:0000250,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52253,4308,GO:2000042,P:negative regulation of double-strand break repair via homologous recombination,IMP,ECO:0000315,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52254,4308,GO:0043584,P:nose development,IMP,ECO:0000315,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52255,4308,GO:0045739,P:positive regulation of DNA repair,IMP,ECO:0000315,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
52256,4308,GO:2001034,P:positive regulation of double-strand break repair via nonhomologous end joining,IMP,ECO:0000315,UniProtKB,398587,eRAM,4308,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
208254,16524,GO:0005788,C:endoplasmic reticulum lumen,IEA,ECO:0000501,Ensembl,398588,eRAM,16524,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
208255,16524,GO:0005794,C:Golgi apparatus,IDA,ECO:0000314,LIFEdb,398588,eRAM,16524,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
208256,16524,GO:0005639,C:integral component of nuclear inner membrane,IEA,ECO:0000501,Ensembl,398588,eRAM,16524,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
208257,16524,GO:0043621,F:protein self-association,IEA,ECO:0000501,Ensembl,398588,eRAM,16524,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
208258,16524,GO:0071763,P:nuclear membrane organization,IDA,ECO:0000314,MGI,398588,eRAM,16524,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
194266,15595,GO:0031225,C:anchored component of membrane,IEA,ECO:0000501,UniProtKB-KW,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194267,15595,GO:0005604,C:basement membrane,NAS,ECO:0000303,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194268,15595,GO:0030054,C:cell junction,IEA,ECO:0000501,UniProtKB-KW,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194269,15595,GO:0009986,C:cell surface,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194270,15595,GO:0005576,C:extracellular region,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194271,15595,GO:0005615,C:extracellular space,IBA,ECO:0000318,GO_Central,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194272,15595,GO:0005794,C:Golgi apparatus,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194273,15595,GO:0016020,C:membrane,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194274,15595,GO:0031594,C:neuromuscular junction,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194275,15595,GO:0005634,C:nucleus,IEA,ECO:0000501,UniProtKB-SubCell,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194276,15595,GO:0048471,C:perinuclear region of cytoplasm,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194277,15595,GO:0005886,C:plasma membrane,TAS,ECO:0000304,Reactome,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194278,15595,GO:0045202,C:synapse,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194279,15595,GO:0043083,C:synaptic cleft,IEA,ECO:0000501,GOC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194280,15595,GO:0042166,F:acetylcholine binding,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194281,15595,GO:0003990,F:acetylcholinesterase activity,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194282,15595,GO:0001540,F:amyloid-beta binding,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194283,15595,GO:0052689,F:carboxylic ester hydrolase activity,IBA,ECO:0000318,GO_Central,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194284,15595,GO:0004104,F:cholinesterase activity,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194285,15595,GO:0005518,F:collagen binding,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194286,15595,GO:0016787,F:hydrolase activity,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194287,15595,GO:0043236,F:laminin binding,IDA,ECO:0000314,BHF-UCL,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194288,15595,GO:0042803,F:protein homodimerization activity,IPI,ECO:0000353,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194289,15595,GO:0043621,F:protein self-association,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194290,15595,GO:0017171,F:serine hydrolase activity,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194291,15595,GO:0006581,P:acetylcholine catabolic process,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194292,15595,GO:0001507,P:acetylcholine catabolic process in synaptic cleft,NAS,ECO:0000303,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194293,15595,GO:0042982,P:amyloid precursor protein metabolic process,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194294,15595,GO:0007155,P:cell adhesion,IDA,ECO:0000314,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194295,15595,GO:0008283,P:cell proliferation,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194296,15595,GO:0006260,P:DNA replication,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194297,15595,GO:0007517,P:muscle organ development,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194298,15595,GO:0032223,"P:negative regulation of synaptic transmission, cholinergic",IC,ECO:0000305,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194299,15595,GO:0007399,P:nervous system development,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194300,15595,GO:0042136,P:neurotransmitter biosynthetic process,TAS,ECO:0000304,Reactome,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194301,15595,GO:0045212,P:neurotransmitter receptor biosynthetic process,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194302,15595,GO:0002076,P:osteoblast development,IEP,ECO:0000270,HGNC,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194303,15595,GO:0006656,P:phosphatidylcholine biosynthetic process,TAS,ECO:0000304,Reactome,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194304,15595,GO:0120162,P:positive regulation of cold-induced thermogenesis,ISS,ECO:0000250,YuBioLab,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194305,15595,GO:0050714,P:positive regulation of protein secretion,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194306,15595,GO:0051262,P:protein tetramerization,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194307,15595,GO:0031623,P:receptor internalization,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194308,15595,GO:0001919,P:regulation of receptor recycling,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194309,15595,GO:0009611,P:response to wounding,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194310,15595,GO:0060041,P:retina development in camera-type eye,IEA,ECO:0000501,Ensembl,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
194311,15595,GO:0007416,P:synapse assembly,TAS,ECO:0000304,UniProtKB,408015,DisGeNET,15595,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218347,17341,GO:0072562,C:blood microparticle,HDA,ECO:0007005,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218348,17341,GO:0005788,C:endoplasmic reticulum lumen,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218349,17341,GO:0005576,C:extracellular region,TAS,ECO:0000304,Reactome,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218350,17341,GO:0016020,C:membrane,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218351,17341,GO:0005641,C:nuclear envelope lumen,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218352,17341,GO:0003990,F:acetylcholinesterase activity,ISS,ECO:0000250,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218353,17341,GO:0001540,F:amyloid-beta binding,NAS,ECO:0000303,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218354,17341,GO:0003824,F:catalytic activity,NAS,ECO:0000303,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218355,17341,GO:0033265,F:choline binding,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218356,17341,GO:0004104,F:cholinesterase activity,IDA,ECO:0000314,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218357,17341,GO:0019899,F:enzyme binding,NAS,ECO:0000303,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218358,17341,GO:0016788,"F:hydrolase activity, acting on ester bonds",TAS,ECO:0000304,Reactome,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218359,17341,GO:0042802,F:identical protein binding,IPI,ECO:0000353,IntAct,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218360,17341,GO:0019695,P:choline metabolic process,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218361,17341,GO:0050783,P:cocaine metabolic process,TAS,ECO:0000304,UniProtKB,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218362,17341,GO:0007612,P:learning,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218363,17341,GO:0008285,P:negative regulation of cell proliferation,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218364,17341,GO:0050805,P:negative regulation of synaptic transmission,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218365,17341,GO:0014016,P:neuroblast differentiation,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218366,17341,GO:0043279,P:response to alkaloid,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218367,17341,GO:0051593,P:response to folic acid,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
218368,17341,GO:0051384,P:response to glucocorticoid,IEA,ECO:0000501,Ensembl,412680,DisGeNET,17341,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.300000000000000,CTD_human,,,MONDO:0020121
2575,218,GO:0005589,C:collagen type VI trimer,NAS,ECO:0000303,UniProtKB,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2576,218,GO:0062023,C:collagen-containing extracellular matrix,HDA,ECO:0007005,UniProtKB,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2577,218,GO:0005788,C:endoplasmic reticulum lumen,TAS,ECO:0000304,Reactome,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2578,218,GO:0070062,C:extracellular exosome,HDA,ECO:0007005,UniProtKB,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2579,218,GO:0031012,C:extracellular matrix,IBA,ECO:0000318,GO_Central,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2580,218,GO:0005576,C:extracellular region,IDA,ECO:0000314,MGI,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2581,218,GO:0005615,C:extracellular space,IBA,ECO:0000318,GO_Central,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2582,218,GO:0005765,C:lysosomal membrane,HDA,ECO:0007005,UniProtKB,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2583,218,GO:0016020,C:membrane,HDA,ECO:0007005,UniProtKB,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2584,218,GO:0032991,C:protein-containing complex,IPI,ECO:0000353,MGI,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2585,218,GO:0042383,C:sarcolemma,IEA,ECO:0000501,Ensembl,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2586,218,GO:0030020,F:extracellular matrix structural constituent conferring tensile strength,HDA,ECO:0007005,BHF-UCL,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2587,218,GO:0048407,F:platelet-derived growth factor binding,IDA,ECO:0000314,MGI,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
2588,218,GO:0007155,P:cell adhesion,IEA,ECO:0000501,UniProtKB-KW,418484,DisGeNET,218,,Muscular Dystrophy,UMLS:C0026850,"1 PubMed IDs",,,,,,,,0.390000000000000,CTD_human,,,MONDO:0020121
