"id","target_id","protein_id","pwtype","id_in_source","name","description","url"
185745,,12022,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
185749,,12022,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
193148,,12022,WikiPathways,WP236_r105873,Adipogenesis,,http://www.wikipathways.org/instance/WP236_r105873
195131,,12022,WikiPathways,WP51_r105801,Regulation of Actin Cytoskeleton,,http://www.wikipathways.org/instance/WP51_r105801
207145,,12022,WikiPathways,WP2911_r105863,miRNA targets in ECM and membrane receptors,,http://www.wikipathways.org/instance/WP2911_r105863
209401,,12022,WikiPathways,WP2643_r105661,Nanoparticle-mediated activation of receptor signaling,,http://www.wikipathways.org/instance/WP2643_r105661
211134,,12022,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
245911,,12022,WikiPathways,WP314_r106186,Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation,,http://www.wikipathways.org/instance/WP314_r106186
255959,,12022,WikiPathways,WP4217_r101851,Ebola Virus Pathway on Host,,http://www.wikipathways.org/instance/WP4217_r101851
281398,,12022,WikiPathways,WP4299_r98006,Lamin A-processing pathway,,http://www.wikipathways.org/instance/WP4299_r98006
282054,,12022,WikiPathways,WP4172_r105775,PI3K-Akt Signaling Pathway,,http://www.wikipathways.org/instance/WP4172_r105775
323111,,12022,WikiPathways,WP4541_r103434,Hippo-Merlin Signaling Dysregulation,,http://www.wikipathways.org/instance/WP4541_r103434
35202,,13034,PathwayCommons: panther,,Huntington disease,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00029
79044,,13034,Reactome,R-HSA-1474228,Degradation of the extracellular matrix,,http://www.reactome.org/content/detail/R-HSA-1474228
85822,,13034,Reactome,R-HSA-1474244,Extracellular matrix organization,,http://www.reactome.org/content/detail/R-HSA-1474244
211185,,13034,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
211197,,13034,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
212990,,13034,WikiPathways,WP3865_r105798,Novel intracellular components of RIG-I-like receptor (RLR) pathway,,http://www.wikipathways.org/instance/WP3865_r105798
215244,,13034,WikiPathways,WP422_r105639,MAPK Cascade,,http://www.wikipathways.org/instance/WP422_r105639
215897,,13034,WikiPathways,WP382_r106182,MAPK Signaling Pathway,,http://www.wikipathways.org/instance/WP382_r106182
220094,,13034,WikiPathways,WP3594_r105555,Circadian rhythm related genes,,http://www.wikipathways.org/instance/WP3594_r105555
221003,,13034,WikiPathways,WP524_r105600,G13 Signaling Pathway,,http://www.wikipathways.org/instance/WP524_r105600
234108,,13034,WikiPathways,WP408_r105772,Oxidative Stress,,http://www.wikipathways.org/instance/WP408_r105772
237215,,13034,WikiPathways,WP254_r105492,Apoptosis,,http://www.wikipathways.org/instance/WP254_r105492
246749,,13034,WikiPathways,WP3869_r106148,Cannabinoid receptor signaling,,http://www.wikipathways.org/instance/WP3869_r106148
254248,,13034,WikiPathways,WP2380_r106165,Brain-Derived Neurotrophic Factor (BDNF) signaling pathway,,http://www.wikipathways.org/instance/WP2380_r106165
258265,,13034,WikiPathways,WP4150_r105856,Wnt Signaling in Kidney Disease,,http://www.wikipathways.org/instance/WP4150_r105856
263700,,13034,WikiPathways,WP673_r105438,ErbB Signaling Pathway,,http://www.wikipathways.org/instance/WP673_r105438
280138,,13034,WikiPathways,WP4263_r105482,Pancreatic adenocarcinoma pathway,,http://www.wikipathways.org/instance/WP4263_r105482
297576,,13034,WikiPathways,WP4216_r105505,Chromosomal and microsatellite instability in colorectal cancer ,,http://www.wikipathways.org/instance/WP4216_r105505
300159,,13034,WikiPathways,WP4223_r105681,Ras Signaling,,http://www.wikipathways.org/instance/WP4223_r105681
312592,,13034,WikiPathways,WP4666_r105200,Hepatitis B infection,,http://www.wikipathways.org/instance/WP4666_r105200
318434,,13034,WikiPathways,WP4566_r104315,Translation inhibitors in chronically activated PDGFRA cells,,http://www.wikipathways.org/instance/WP4566_r104315
324880,,13034,WikiPathways,WP4538_r104390,Regulatory circuits of the STAT3 signaling pathway,,http://www.wikipathways.org/instance/WP4538_r104390
326610,,13034,WikiPathways,WP4534_r103303,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms,,http://www.wikipathways.org/instance/WP4534_r103303
3391,,13093,KEGG,path:hsa04510,Focal adhesion,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04510
9699,,13093,KEGG,path:hsa04144,Endocytosis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04144
19204,,13093,KEGG,path:hsa05418,Fluid shear stress and atherosclerosis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05418
24380,,13093,KEGG,path:hsa05100,Bacterial invasion of epithelial cells,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05100
25017,,13093,KEGG,path:hsa05205,Proteoglycans in cancer,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05205
43347,,13093,PathwayCommons: pid,,PDGFR-alpha signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_3d061110ec0988b77a40485590338036
121794,,13093,Reactome,R-HSA-397014,Muscle contraction,,http://www.reactome.org/content/detail/R-HSA-397014
156336,,13093,Reactome,R-HSA-445355,Smooth Muscle Contraction,,http://www.reactome.org/content/detail/R-HSA-445355
172814,,13093,WikiPathways,WP706_r105829,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,,http://www.wikipathways.org/instance/WP706_r105829
172817,,13093,WikiPathways,WP706_r105829,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,,http://www.wikipathways.org/instance/WP706_r105829
176413,,13093,WikiPathways,WP306_r105598,Focal Adhesion,,http://www.wikipathways.org/instance/WP306_r105598
179458,,13093,WikiPathways,WP2882_r103038,Nuclear Receptors Meta-Pathway,,http://www.wikipathways.org/instance/WP2882_r103038
184607,,13093,WikiPathways,WP2884_r105659,NRF2 pathway,,http://www.wikipathways.org/instance/WP2884_r105659
185431,,13093,WikiPathways,WP34_r105769,Ovarian Infertility Genes,,http://www.wikipathways.org/instance/WP34_r105769
186270,,13093,WikiPathways,WP3299_r88676,let-7 inhibition of ES cell reprogramming,,http://www.wikipathways.org/instance/WP3299_r88676
188904,,13093,WikiPathways,WP481_r105626,Insulin Signaling,,http://www.wikipathways.org/instance/WP481_r105626
206191,,13093,WikiPathways,WP2374_r105763,Oncostatin M Signaling Pathway,,http://www.wikipathways.org/instance/WP2374_r105763
211674,,13093,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
211904,,13093,WikiPathways,WP3527_r105790,Preimplantation Embryo,,http://www.wikipathways.org/instance/WP3527_r105790
220254,,13093,WikiPathways,WP3594_r105555,Circadian rhythm related genes,,http://www.wikipathways.org/instance/WP3594_r105555
250291,,13093,WikiPathways,WP2032_r105618,Human Thyroid Stimulating Hormone (TSH) signaling pathway,,http://www.wikipathways.org/instance/WP2032_r105618
255346,,13093,WikiPathways,WP2380_r106165,Brain-Derived Neurotrophic Factor (BDNF) signaling pathway,,http://www.wikipathways.org/instance/WP2380_r106165
256594,,13093,WikiPathways,WP4217_r101851,Ebola Virus Pathway on Host,,http://www.wikipathways.org/instance/WP4217_r101851
275797,,13093,WikiPathways,WP3888_r105478,VEGFA-VEGFR2 Signaling Pathway,,http://www.wikipathways.org/instance/WP3888_r105478
828,,13773,UniProt,,Protein modification; protein glycosylation.,,
15728,,13773,KEGG,path:hsa00515,Mannose type O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00515
19723,,13773,KEGG,path:hsa01100,Metabolic pathways,,http://www.kegg.jp/kegg-bin/show_pathway?hsa01100
117265,,13773,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
126513,,13773,Reactome,R-HSA-5173105,O-linked glycosylation,,http://www.reactome.org/content/detail/R-HSA-5173105
132323,,13773,Reactome,R-HSA-597592,Post-translational protein modification,,http://www.reactome.org/content/detail/R-HSA-597592
6242,,15595,KEGG,path:hsa00564,Glycerophospholipid metabolism,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00564
30118,,15595,KEGG,path:hsa04725,Cholinergic synapse,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04725
36026,,15595,PathwayCommons: panther,,Muscarinic acetylcholine receptor 1 and 3 signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00042
36085,,15595,PathwayCommons: panther,,Muscarinic acetylcholine receptor 2 and 4 signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00043
36142,,15595,PathwayCommons: panther,,Nicotinic acetylcholine receptor signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00044
49759,,15595,PathwayCommons: pid,,ATF-2 transcription factor network,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_875e0401d17fc1e8766f60dd9e0d5cff
96838,,15595,Reactome,R-HSA-1483206,Glycerophospholipid biosynthesis,,http://www.reactome.org/content/detail/R-HSA-1483206
112565,,15595,Reactome,R-HSA-1430728,Metabolism,,http://www.reactome.org/content/detail/R-HSA-1430728
116143,,15595,Reactome,R-HSA-556833,Metabolism of lipids,,http://www.reactome.org/content/detail/R-HSA-556833
117106,,15595,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
124063,,15595,Reactome,R-HSA-112316,Neuronal System,,http://www.reactome.org/content/detail/R-HSA-112316
124472,,15595,Reactome,R-HSA-112311,Neurotransmitter clearance,,http://www.reactome.org/content/detail/R-HSA-112311
130045,,15595,Reactome,R-HSA-2980736,Peptide hormone metabolism,,http://www.reactome.org/content/detail/R-HSA-2980736
130841,,15595,Reactome,R-HSA-1483257,Phospholipid metabolism,,http://www.reactome.org/content/detail/R-HSA-1483257
157245,,15595,Reactome,R-HSA-1483191,Synthesis of PC,,http://www.reactome.org/content/detail/R-HSA-1483191
157688,,15595,Reactome,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",,http://www.reactome.org/content/detail/R-HSA-422085
163197,,15595,Reactome,R-HSA-112315,Transmission across Chemical Synapses,,http://www.reactome.org/content/detail/R-HSA-112315
178121,,15595,WikiPathways,WP3298_r106153,Melatonin metabolism and effects,,http://www.wikipathways.org/instance/WP3298_r106153
178123,,15595,WikiPathways,WP3298_r106153,Melatonin metabolism and effects,,http://www.wikipathways.org/instance/WP3298_r106153
178125,,15595,WikiPathways,WP3300_r102277,Dual hijack model of Vif in HIV infection,,http://www.wikipathways.org/instance/WP3300_r102277
178127,,15595,WikiPathways,WP3300_r102277,Dual hijack model of Vif in HIV infection,,http://www.wikipathways.org/instance/WP3300_r102277
182950,,15595,WikiPathways,WP2355_r105563,Corticotropin-releasing hormone signaling pathway,,http://www.wikipathways.org/instance/WP2355_r105563
232298,,15595,WikiPathways,WP528_r79855,Acetylcholine Synthesis,,http://www.wikipathways.org/instance/WP528_r79855
235921,,15595,WikiPathways,WP2197_r106134,Endothelin Pathways,,http://www.wikipathways.org/instance/WP2197_r106134
260019,,15595,WikiPathways,WP550_r106192,Biogenic Amine Synthesis,,http://www.wikipathways.org/instance/WP550_r106192
272397,,15595,WikiPathways,WP727_r105652,Monoamine Transport,,http://www.wikipathways.org/instance/WP727_r105652
108367,,15986,Reactome,R-HSA-983712,Ion channel transport,,http://www.reactome.org/content/detail/R-HSA-983712
156622,,15986,Reactome,R-HSA-2672351,Stimuli-sensing channels,,http://www.reactome.org/content/detail/R-HSA-2672351
164049,,15986,Reactome,R-HSA-382551,Transport of small molecules,,http://www.reactome.org/content/detail/R-HSA-382551
993,,16312,UniProt,,Protein modification; protein ubiquitination.,,
11600,,16312,KEGG,path:hsa04120,Ubiquitin mediated proteolysis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04120
51687,,16312,PathwayCommons: netpath,,TNFalpha,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_a4d1857eac5429f59959c1bb79278ed9
61739,,16312,Reactome,R-HSA-1280218,Adaptive Immune System,,http://www.reactome.org/content/detail/R-HSA-1280218
63042,,16312,Reactome,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,,http://www.reactome.org/content/detail/R-HSA-983168
73425,,16312,Reactome,R-HSA-983169,Class I MHC mediated antigen processing & presentation,,http://www.reactome.org/content/detail/R-HSA-983169
76368,,16312,Reactome,R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA,,http://www.reactome.org/content/detail/R-HSA-1834949
102799,,16312,Reactome,R-HSA-168256,Immune System,,http://www.reactome.org/content/detail/R-HSA-168256
105525,,16312,Reactome,R-HSA-168249,Innate Immune System,,http://www.reactome.org/content/detail/R-HSA-168249
142358,,16312,Reactome,R-HSA-3134975,Regulation of innate immune responses to cytosolic DNA,,http://www.reactome.org/content/detail/R-HSA-3134975
325880,,16524,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
325911,,16524,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
327173,,16524,WikiPathways,WP4540_r103347,Pathways Regulating Hippo Signaling,,http://www.wikipathways.org/instance/WP4540_r103347
330094,,16524,WikiPathways,WP4656_r105130,Joubert Syndrome,,http://www.wikipathways.org/instance/WP4656_r105130
36021,,17341,PathwayCommons: panther,,Muscarinic acetylcholine receptor 1 and 3 signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00042
36074,,17341,PathwayCommons: panther,,Muscarinic acetylcholine receptor 2 and 4 signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00043
36133,,17341,PathwayCommons: panther,,Nicotinic acetylcholine receptor signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00044
96848,,17341,Reactome,R-HSA-1483206,Glycerophospholipid biosynthesis,,http://www.reactome.org/content/detail/R-HSA-1483206
112814,,17341,Reactome,R-HSA-1430728,Metabolism,,http://www.reactome.org/content/detail/R-HSA-1430728
116233,,17341,Reactome,R-HSA-556833,Metabolism of lipids,,http://www.reactome.org/content/detail/R-HSA-556833
117288,,17341,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
124088,,17341,Reactome,R-HSA-112316,Neuronal System,,http://www.reactome.org/content/detail/R-HSA-112316
124474,,17341,Reactome,R-HSA-112311,Neurotransmitter clearance,,http://www.reactome.org/content/detail/R-HSA-112311
130050,,17341,Reactome,R-HSA-2980736,Peptide hormone metabolism,,http://www.reactome.org/content/detail/R-HSA-2980736
130853,,17341,Reactome,R-HSA-1483257,Phospholipid metabolism,,http://www.reactome.org/content/detail/R-HSA-1483257
157246,,17341,Reactome,R-HSA-1483191,Synthesis of PC,,http://www.reactome.org/content/detail/R-HSA-1483191
157689,,17341,Reactome,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",,http://www.reactome.org/content/detail/R-HSA-422085
163220,,17341,Reactome,R-HSA-112315,Transmission across Chemical Synapses,,http://www.reactome.org/content/detail/R-HSA-112315
194935,,17341,WikiPathways,WP2645_r95179,Heroin metabolism,,http://www.wikipathways.org/instance/WP2645_r95179
221850,,17341,WikiPathways,WP229_r105631,Irinotecan Pathway,,http://www.wikipathways.org/instance/WP229_r105631
259752,,17341,WikiPathways,WP2826_r95176,Cocaine metabolism,,http://www.wikipathways.org/instance/WP2826_r95176
1096,,17836,UniProt,,Nucleotide-sugar biosynthesis; GDP-alpha-D-mannose biosynthesis; GDP-alpha-D-mannose from alpha-D-mannose 1-phosphate (GTP route): step 1/1.,,
5788,,17836,KEGG,path:hsa00051,Fructose and mannose metabolism,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00051
20079,,17836,KEGG,path:hsa01100,Metabolic pathways,,http://www.kegg.jp/kegg-bin/show_pathway?hsa01100
29041,,17836,KEGG,path:hsa00520,Amino sugar and nucleotide sugar metabolism,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00520
37359,,17836,PathwayCommons: panther,,Mannose metabolism,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP02752
40319,,17836,PathwayCommons: humancyc,,colanic acid building blocks biosynthesis,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_1acb96a7e1621e378037769d0717c390
48557,,17836,PathwayCommons: inoh,,Fructose and Mannose metabolism ( Fructose and Mannose metabolism ),,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_79a95b54eda9c7ea3c4da95a007e45ac
55195,,17836,PathwayCommons: humancyc,,GDP-mannose biosynthesis,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_d8aa364f7074bde7fa041d01e629ad04
63837,,17836,Reactome,R-HSA-446203,Asparagine N-linked glycosylation,,http://www.reactome.org/content/detail/R-HSA-446203
66170,,17836,Reactome,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",,http://www.reactome.org/content/detail/R-HSA-446193
117771,,17836,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
132676,,17836,Reactome,R-HSA-597592,Post-translational protein modification,,http://www.reactome.org/content/detail/R-HSA-597592
157120,,17836,Reactome,R-HSA-446205,Synthesis of GDP-mannose,,http://www.reactome.org/content/detail/R-HSA-446205
157613,,17836,Reactome,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,,http://www.reactome.org/content/detail/R-HSA-446219
321364,,17836,WikiPathways,WP4521_r104484,Glycosylation and related congenital defects,,http://www.wikipathways.org/instance/WP4521_r104484
14494,,18683,KEGG,path:hsa03015,mRNA surveillance pathway,,http://www.kegg.jp/kegg-bin/show_pathway?hsa03015
28688,,18683,KEGG,path:hsa05164,Influenza A,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05164
81430,,18683,Reactome,R-HSA-1643685,Disease,,http://www.reactome.org/content/detail/R-HSA-1643685
94279,,18683,Reactome,R-HSA-74160,Gene expression (Transcription),,http://www.reactome.org/content/detail/R-HSA-74160
100209,,18683,Reactome,R-HSA-168253,Host Interactions with Influenza Factors,,http://www.reactome.org/content/detail/R-HSA-168253
103487,,18683,Reactome,R-HSA-5663205,Infectious disease,,http://www.reactome.org/content/detail/R-HSA-5663205
103786,,18683,Reactome,R-HSA-168254,Influenza Infection,,http://www.reactome.org/content/detail/R-HSA-168254
104208,,18683,Reactome,R-HSA-168315,Inhibition of Host mRNA Processing and RNA Silencing,,http://www.reactome.org/content/detail/R-HSA-168315
114936,,18683,Reactome,R-HSA-8953854,Metabolism of RNA,,http://www.reactome.org/content/detail/R-HSA-8953854
122991,,18683,Reactome,R-HSA-168276,NS1 Mediated Effects on Host Pathways,,http://www.reactome.org/content/detail/R-HSA-168276
134273,,18683,Reactome,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,,http://www.reactome.org/content/detail/R-HSA-72203
134420,,18683,Reactome,R-HSA-75067,Processing of Capped Intronless Pre-mRNA,,http://www.reactome.org/content/detail/R-HSA-75067
134525,,18683,Reactome,R-HSA-77595,Processing of Intronless Pre-mRNAs,,http://www.reactome.org/content/detail/R-HSA-77595
137823,,18683,Reactome,R-HSA-73857,RNA Polymerase II Transcription,,http://www.reactome.org/content/detail/R-HSA-73857
138818,,18683,Reactome,R-HSA-73856,RNA Polymerase II Transcription Termination,,http://www.reactome.org/content/detail/R-HSA-73856
167515,,18683,Reactome,R-HSA-72187,mRNA 3'-end processing,,http://www.reactome.org/content/detail/R-HSA-72187
167670,,18683,Reactome,R-HSA-72172,mRNA Splicing,,http://www.reactome.org/content/detail/R-HSA-72172
167858,,18683,Reactome,R-HSA-72163,mRNA Splicing - Major Pathway,,http://www.reactome.org/content/detail/R-HSA-72163
177148,,18683,WikiPathways,WP411_r105857,mRNA Processing,,http://www.wikipathways.org/instance/WP411_r105857
9976,,18866,KEGG,path:hsa04530,Tight junction,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04530
1166,,19177,UniProt,,Protein modification; protein glycosylation.,,
15699,,19177,KEGG,path:hsa00514,Other types of O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00514
15722,,19177,KEGG,path:hsa00515,Mannose type O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00515
19579,,19177,KEGG,path:hsa01100,Metabolic pathways,,http://www.kegg.jp/kegg-bin/show_pathway?hsa01100
78477,,19177,Reactome,R-HSA-5083633,"Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1",,http://www.reactome.org/content/detail/R-HSA-5083633
78480,,19177,Reactome,R-HSA-5083629,"Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2",,http://www.reactome.org/content/detail/R-HSA-5083629
81475,,19177,Reactome,R-HSA-1643685,Disease,,http://www.reactome.org/content/detail/R-HSA-1643685
81966,,19177,Reactome,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,,http://www.reactome.org/content/detail/R-HSA-3906995
82282,,19177,Reactome,R-HSA-3781865,Diseases of glycosylation,,http://www.reactome.org/content/detail/R-HSA-3781865
118408,,19177,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
126580,,19177,Reactome,R-HSA-5173105,O-linked glycosylation,,http://www.reactome.org/content/detail/R-HSA-5173105
133093,,19177,Reactome,R-HSA-597592,Post-translational protein modification,,http://www.reactome.org/content/detail/R-HSA-597592
